brand_name,parent_company_name,year,item_description,type_product,type_material,layer,volunteer,start_of_audit,end_of_audit,time_spent,city,province,country,continent,type_of_audit,specifics_of_audit,event_total_count,longitude_most_specific,latitude_most_specific,location_specificity,total_count,proportion
mcdonalds straws,mcdonalds,2018,Unknown,other,pp,unsure,5.0,2018-09-10,2018-09-10,3.115933014354067,lee's summit,mo,united states of america,north america,outdoor,inland,190,-94.3821295,38.9107156,city,5,0.0263157894736842
mcdonnals plastic cup,mcdonalds,2018,Unknown,other,Unknown,unsure,3.0,2018-09-11,2018-09-11,3.115933014354067,arlington,va,united states of america,north america,outdoor,inland,180,-77.0841585,38.8903961,city,2,0.0111111111111111
mckee foods,mckee foods,2018,Unknown,other,Unknown,unsure,10.0,2018-09-13,2018-09-13,3.115933014354067,washington,dc,united states of america,north america,outdoor,inland,437,-77.0365427,38.8950368,city,7,0.0160183066361556
mckee foods,mckee foods,2018,Unknown,other,Unknown,unsure,12.0,2018-09-16,2018-09-16,3.115933014354067,warrensburg,mo,united states of america,north america,outdoor,inland,205,-93.7409596,38.7624373,city,1,0.0048780487804878
mckee foods,mckee foods,2018,Unknown,other,Unknown,unsure,3.0,2018-09-11,2018-09-11,3.115933014354067,driggs,id,united states of america,north america,outdoor,inland,1523,-111.110887,43.7231753,city,2,0.0013131976362442
mckee foods corp,mckee foods corp,2019,plastic wrappers,food packaging,ldpe,single-layer,30.0,2019-09-21,2019-09-21,3.115933014354067,st. petersburg,florida,united states of america,north america,outdoor,coastal,160,-82.6695085,27.7703796,city,1,0.00625
mcormick,unbranded,2022,bottle cap,food packaging,pp,single-layer,12.0,2022-01-06,2022-01-06,11.0,quintana roo,mahahual,mexico,north america,outdoor,coastal,841,-102.0077097,23.6585116,country,1,0.0011890606420927
meadow gold,meadow gold,2020,milk bottle,food packaging,pet,single-layer,24.0,2020-10-14,2020-10-14,2.0,denver,co,united states of america,north america,outdoor,inland,197,-104.984862,39.7392364,city,1,0.0050761421319797
mederer group,mederer group,2018,Unknown,other,Unknown,unsure,12.0,2018-09-12,2018-09-12,3.115933014354067,newport,or,united states of america,north america,outdoor,coastal,478,-124.053442,44.636755,city,1,0.002092050209205
medical mask,medical mask,2022,ppe - face masks,other,o,single-layer,1.0,2022-09-21,2022-09-21,0.9,los angeles,california,united states of america,north america,outdoor,inland,75,-100.445882,39.7837304,country,11,0.146666666666667
medicine bottle,unbranded,2021,medicine,personal care,o,unsure,75.0,2021-08-28,2021-08-28,8.0,san pedro masahuat,la paz,el salvador,north america,outdoor,coastal,1878,-89.0370716,13.5449831,city,3,0.0015974440894568
medicine bottle,unbranded,2018,Unknown,other,o,unsure,10.0,2018-01-15,2018-01-15,3.115933014354067,trelawny,Unknown,jamaica,north america,outdoor,coastal,3597,-77.3947693,18.1850507,state,6,0.0016680567139282
mega blocks / lego,mega blocks / lego,2018,Unknown,other,pvc,unsure,12.0,2018-09-12,2018-09-12,3.115933014354067,newport,or,united states of america,north america,outdoor,coastal,478,-124.053442,44.636755,city,1,0.002092050209205
megablocks,mattel,2021,toy,household products,hdpe,single-layer,12.0,2021-07-06,2021-08-31,3.0,mahahual,quintana roo,mexico,north america,outdoor,coastal,1780,-87.70787,18.7165847,city,7,0.0039325842696629
meguiars,meguiars,2018,Unknown,other,Unknown,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,1,0.0169491525423729
meguires,meguires,2022,spray bottle,household products,o,multi-layer,200.0,2022-09-17,2022-09-17,2.0,san francisco,california,united states of america,north america,outdoor,coastal,2339,122.4194,37.7749,city,1,0.0004275331338178
meijer,meijer,2022,flexible packaging,food packaging,pet,multi-layer,16.0,2022-09-18,2022-09-18,5.0,chicago,il,united states of america,north america,outdoor,inland,241,-89.4337288,40.0796606,state,1,0.004149377593361
meijer,meijer,2018,Unknown,other,Unknown,unsure,10.0,2018-09-12,2018-09-12,3.115933014354067,allendale,mi,united states of america,north america,outdoor,inland,113,-85.9536535,42.9722455,city,1,0.0088495575221238
meijer,meijer,2018,Unknown,other,Unknown,unsure,2.0,2018-09-11,2018-09-11,3.115933014354067,schaumburg,il,united states of america,north america,outdoor,inland,8,-88.083406,42.0333608,city,1,0.125
meijer,meijer,2020,beverage bottles,food packaging,pet,single-layer,2.0,2020-09-13,2020-09-13,3.115933014354067,columbus,ohio,united states of america,north america,outdoor,inland,72,-83.0007065,39.9622601,city,1,0.0138888888888889
meiji,meiji dairies,2022,food wrapper,other,ldpe,multi-layer,60.0,2022-09-29,2022-09-29,1.1,alexandria,va,united states of america,north america,outdoor,inland,1044,-77.0470229,38.8051095,city,2,0.0019157088122605
meiji,meiji dairies,2020,food wrapper,food packaging,o,multi-layer,2.0,2020-09-28,2020-09-28,3.115933014354067,astoria,new york,united states of america,north america,outdoor,inland,244,-73.9302673,40.7720145,city,1,0.0040983606557377
meji,"meiji holdings co., ltd, meji",2022,wrapper,food packaging,o,single-layer,200.0,2022-09-17,2022-09-17,2.0,san francisco,california,united states of america,north america,outdoor,coastal,2339,122.4194,37.7749,city,1,0.0004275331338178
meji,"meiji holdings co., ltd, meji",2021,wrapper,food packaging,ps,single-layer,3.0,2021-04-24,2021-04-24,2.0,orange county,california,united states of america,north america,outdoor,coastal,441,-117.7341141,33.6703349,city,1,0.0022675736961451
mello yello,the coca-cola company,2018,Unknown,other,pet,unsure,1.0,2018-09-13,2018-09-13,3.115933014354067,wakulla county florida,Unknown,united states of america,north america,outdoor,coastal,339,-100.445882,39.7837304,state,1,0.0029498525073746
melloy,melloy,2018,Unknown,other,Unknown,unsure,20.0,2018-09-15,2018-09-15,3.115933014354067,st. petersburg,Unknown,united states of america,north america,outdoor,other,138,-100.445882,39.7837304,state,5,0.036231884057971
melody,parle products,2022,food wrapper,other,ldpe,multi-layer,60.0,2022-09-29,2022-09-29,1.1,alexandria,va,united states of america,north america,outdoor,inland,1044,-77.0470229,38.8051095,city,1,0.0009578544061302
member's mark,walmart,2021,water bottle,food packaging,pet,single-layer,7.0,2021-04-24,2021-04-24,2.0,lafayette,louisiana,united states of america,north america,outdoor,inland,667,-92.0298813,30.2043259,city,2,0.0029985007496251
member's mark,walmart,2021,bottle label,food packaging,ps,single-layer,3.0,2021-04-24,2021-04-24,2.0,orange county,california,united states of america,north america,outdoor,coastal,441,-117.7341141,33.6703349,city,2,0.0045351473922902
member's mark,walmart,2022,bottle,food packaging,pet,single-layer,12.0,2022-09-17,2022-09-17,6.0,st. louis,missouri,united states of america,north america,outdoor,freshwater,1657,-90.1910154,38.6280278,city,2,0.0012070006035003
member's mark,walmart,2022,bottle,food packaging,pet,single-layer,11.0,2022-09-03,2022-09-03,3.0,cuernavaca,morelos,mexico,north america,outdoor,freshwater,309,-99.2342282,18.9218274,city,1,0.0032362459546925
member's mark,walmart,2022,bottle cap,food packaging,pp,single-layer,11.0,2022-09-03,2022-09-03,3.0,cuernavaca,morelos,mexico,north america,outdoor,freshwater,309,-99.2342282,18.9218274,city,1,0.0032362459546925
member's mark,walmart,2022,drink botte,food packaging,pet,single-layer,12.0,2022-09-24,2022-09-24,3.0,chicago,il,united states of america,north america,outdoor,coastal,126,-89.4337288,40.0796606,state,1,0.0079365079365079
member's mark,walmart,2021,bottle,food packaging,pet,single-layer,10.0,2021-09-18,2021-09-18,1.0,miami,florida,united states of america,north america,outdoor,coastal,49,80.1918,25.7617,other,1,0.0204081632653061
member's mark water,walmart,2022,drink bottle,food packaging,pet,single-layer,28.0,2022-07-23,2022-07-23,4.0,chicago,il,united states of america,north america,outdoor,inland,182,-89.4337288,40.0796606,state,2,0.010989010989011
member's selection,member's selection,2021,plastic bottle,food packaging,pet,single-layer,75.0,2021-08-28,2021-08-28,8.0,san pedro masahuat,la paz,el salvador,north america,outdoor,coastal,1878,-89.0370716,13.5449831,city,3,0.0015974440894568
members mark,walmart,2022,plastic bottle,other,pet,unsure,2.0,2022-01-05,2022-01-05,1.0,conyers,georgia,united states of america,north america,outdoor,inland,32,-84.0176904,33.6676103,city,1,0.03125
members mark,walmart,2022,water bottle,food packaging,pet,single-layer,Unknown,2022-01-01,2020-04-16,1.0,fort collins,colorado,united states of america,north america,outdoor,inland,105,-105.0668085,40.5508527,city,1,0.0095238095238095
members mark,walmart,2022,disposable bottle,food packaging,pet,single-layer,20.0,2022-01-01,2022-01-01,3.0,alvarado,veracruz,mexico,north america,outdoor,coastal,2004,-95.7607957,18.7711218,city,2,0.0009980039920159
members mark,walmart,2022,disposable bottle,food packaging,pet,single-layer,10.0,2022-06-08,2022-06-08,3.0,san luis potosi,san luis potosi,mexico,north america,outdoor,inland,84,-100.9763993,22.1516472,city,2,0.0238095238095238
members mark,walmart,2022,drink bottle,food packaging,pet,single-layer,5.0,2022-09-17,2022-09-17,3.0,chicago,il,united states of america,north america,outdoor,inland,57,-89.4337288,40.0796606,state,2,0.0350877192982456
members mark,walmart,2022,drink bottle,food packaging,pet,single-layer,5.0,2022-09-17,2022-09-17,3.0,chicago,il,united states of america,north america,outdoor,inland,86,-89.4337288,40.0796606,state,2,0.0232558139534884
members mark,walmart,2022,drink bottle,food packaging,pet,single-layer,16.0,2022-09-18,2022-09-18,5.0,chicago,il,united states of america,north america,outdoor,inland,241,-89.4337288,40.0796606,state,1,0.004149377593361
members mark,walmart,2022,drink bottle,food packaging,pet,single-layer,15.0,2022-09-26,2022-09-26,3.0,chicago,il,united states of america,north america,outdoor,inland,72,-89.4337288,40.0796606,state,4,0.0555555555555556
members mark,walmart,2018,Unknown,other,pet,unsure,2.0,2018-09-16,2018-09-16,3.115933014354067,austin,tx,united states of america,north america,outdoor,coastal,173,-97.7436995,30.2711286,city,1,0.0057803468208092
members mark,walmart,2018,Unknown,other,pet,unsure,20.0,2018-09-15,2018-09-15,3.115933014354067,st. petersburg,Unknown,united states of america,north america,outdoor,other,138,-100.445882,39.7837304,state,1,0.0072463768115942
members mark,walmart,2018,Unknown,other,Unknown,unsure,2.0,2018-09-15,2018-09-15,3.115933014354067,venice beach,california,united states of america,north america,outdoor,coastal,477,-118.755997,36.7014631,state,6,0.0125786163522013
members mark,walmart,2022,beverage bottles,other,pet,single-layer,2.0,2022-07-09,2022-07-09,0.01,washington,dc,united states of america,north america,outdoor,freshwater,419,-77.0365427,38.8950368,city,3,0.0071599045346062
members mark,walmart,2020,beverage bottles,food packaging,pet,single-layer,1.0,2020-09-14,2020-09-14,3.115933014354067,monterrey,nuevo,mexico,north america,outdoor,inland,36,-102.0077097,23.6585116,country,2,0.0555555555555556
members mark water,walmart,2022,drink bottle,food packaging,pet,single-layer,25.0,2022-09-08,2022-09-08,4.0,chicago,il,united states of america,north america,outdoor,inland,298,-89.4337288,40.0796606,state,17,0.0570469798657718
men's underwear,unbranded,2018,Unknown,other,o,unsure,5.0,2018-09-10,2018-09-10,3.115933014354067,lee's summit,mo,united states of america,north america,outdoor,inland,190,-94.3821295,38.9107156,city,1,0.0052631578947368
mennen,colgate-palmolive company,2018,Unknown,other,Unknown,unsure,13.0,2018-09-15,2018-09-15,3.115933014354067,halifax,ns,canada,north america,outdoor,coastal,346,-63.5859487,44.648618,city,2,0.0057803468208092
menta chao,super,2021,candy wraper,food packaging,ldpe,single-layer,5.0,2021-02-16,2021-02-16,2.0,sandy bay,bay islands/ roatan,honduras,north america,outdoor,coastal,288,-86.5644553,16.3327297,city,1,0.0034722222222222
mentos,perfetti van melle,2021,gum container,food packaging,pet,single-layer,4.0,2021-04-24,2021-04-24,3.0,woodside,california,united states of america,north america,outdoor,freshwater,133,-122.253855,37.4299388,city,3,0.0225563909774436
mentos,perfetti van melle,2021,container,food packaging,o,unsure,11.0,2021-08-08,2021-08-08,2.0,fairhaven,massachusetts,united states of america,north america,outdoor,coastal,660,-70.9036487,41.6376043,city,1,0.0015151515151515
mentos,perfetti van melle,2021,plastic container,food packaging,o,unsure,11.0,2021-08-08,2021-08-08,2.0,fairhaven,massachusetts,united states of america,north america,outdoor,coastal,660,-70.9036487,41.6376043,city,1,0.0015151515151515
mentos,perfetti van melle,2021,red plastic gum container w/ attached lid,food packaging,hdpe,single-layer,62.0,2021-06-12,2021-06-12,3.5,fairhaven,massachusetts,united states of america,north america,outdoor,coastal,1858,-70.9036487,41.6376043,city,1,0.0005382131324004
mentos,perfetti van melle,2018,Unknown,other,Unknown,unsure,8.0,2018-09-15,2018-09-15,3.115933014354067,san francisco,california,united states of america,north america,outdoor,coastal,106,122.4194,37.7749,city,1,0.0094339622641509
mentos,perfetti van melle,2018,Unknown,other,pet,unsure,14.0,2018-09-16,2018-09-16,3.115933014354067,montreal,qc,canada,north america,outdoor,other,383,-73.5698065,45.5031824,city,1,0.0026109660574412
mentos,perfetti van melle,2018,Unknown,other,Unknown,unsure,20.0,2018-09-15,2018-09-15,3.115933014354067,st. petersburg,Unknown,united states of america,north america,outdoor,other,138,-100.445882,39.7837304,state,1,0.0072463768115942
mentos,perfetti van melle,2018,Unknown,other,Unknown,unsure,2.0,2018-09-15,2018-09-15,3.115933014354067,venice beach,california,united states of america,north america,outdoor,coastal,477,-118.755997,36.7014631,state,1,0.0020964360587002
mentos,perfetti van melle,2022,food wrapper,other,o,single-layer,1.0,2022-09-17,2022-09-17,3.115933014354067,los angeles,california,united states of america,north america,outdoor,coastal,7,-118.242766,34.0536909,city,1,0.142857142857143
mentos,perfetti van melle,2022,food wrapper,other,ldpe,multi-layer,60.0,2022-09-29,2022-09-29,1.1,alexandria,va,united states of america,north america,outdoor,inland,1044,-77.0470229,38.8051095,city,3,0.0028735632183908
merit,altria,2018,Unknown,other,o,unsure,15.0,2018-09-22,2018-09-22,3.115933014354067,boulder,co,united states of america,north america,outdoor,inland,139,-105.270241,40.0154155,city,1,0.0071942446043165
met-rx,nbty,2022,flexible packaging,food packaging,pet,multi-layer,16.0,2022-09-18,2022-09-18,5.0,chicago,il,united states of america,north america,outdoor,inland,241,-89.4337288,40.0796606,state,1,0.004149377593361
mevius,japan tobacco,2022,cigarette box,other,o,multi-layer,5.0,2022-10-04,2022-10-04,1.24,alexandria,virginia,united states of america,north america,outdoor,inland,2958,-77.0470229,38.8051095,city,1,0.0003380662609871
mexana,mexana,2022,talco,personal care,hdpe,single-layer,19.0,2022-05-08,2022-08-08,11.0,quintana roo,mahahual,mexico,north america,outdoor,coastal,1272,-102.0077097,23.6585116,country,1,0.0007861635220125
mexisnacks,mexisnacks,2018,Unknown,other,Unknown,unsure,2.0,2018-09-16,2018-09-16,3.115933014354067,austin,tx,united states of america,north america,outdoor,coastal,173,-97.7436995,30.2711286,city,1,0.0057803468208092
mezcalito,mezcalito,2018,Unknown,other,pet,unsure,50.0,2018-09-22,2018-09-22,3.115933014354067,tijuana,Unknown,mexico,north america,outdoor,inland,410,-117.0195295,32.5317397,city,4,0.0097560975609756
mezcalito,mezcalito,2018,Unknown,other,pp,unsure,50.0,2018-09-22,2018-09-22,3.115933014354067,tijuana,Unknown,mexico,north america,outdoor,inland,410,-117.0195295,32.5317397,city,3,0.0073170731707317
mfg by: efg,mfg by: efg,2019,snack  bag,food packaging,ldpe,single-layer,30.0,2019-09-21,2019-09-21,3.115933014354067,st. petersburg,florida,united states of america,north america,outdoor,coastal,160,-82.6695085,27.7703796,city,1,0.00625
mi café,unbranded,2021,disposable container,food packaging,o,unsure,75.0,2021-08-28,2021-08-28,8.0,san pedro masahuat,la paz,el salvador,north america,outdoor,coastal,1878,-89.0370716,13.5449831,city,1,0.0005324813631522
mi hacienda,heb,2018,Unknown,other,hdpe,unsure,12.0,2018-09-16,2018-09-16,3.115933014354067,houston,tx,united states of america,north america,outdoor,inland,196,-95.3676974,29.7589382,city,7,0.0357142857142857
mi pasta,molimo,2022,bag,food packaging,ldpe,single-layer,6.0,2022-03-04,2022-03-04,2.0,west end,bay islands/ roatan,honduras,north america,outdoor,coastal,259,-86.5931282,16.3045002,city,3,0.0115830115830116
michaels,michaels,2018,Unknown,other,Unknown,unsure,5.0,2018-09-15,2018-09-15,3.115933014354067,vancouver,british columbia,canada,north america,outdoor,coastal,592,-123.113952,49.2608724,city,1,0.0016891891891891
michelin,"michelin co, sca compagnie generale",2022,label,household products,o,single-layer,2.0,2022-09-25,2022-09-26,3.115933014354067,fort collins,colorado,united states of america,north america,outdoor,inland,47,-105.0668085,40.5508527,city,1,0.0212765957446809
michelob,anheuser-busch inbev,2018,Unknown,other,o,unsure,90.0,2018-09-15,2018-09-15,3.115933014354067,malibu,california,united states of america,north america,outdoor,coastal,156,-118.689423,34.035591,city,1,0.0064102564102564
michelob,anheuser-busch inbev,2018,Unknown,other,o,unsure,1.0,2018-09-13,2018-09-13,3.115933014354067,wakulla county florida,Unknown,united states of america,north america,outdoor,coastal,339,-100.445882,39.7837304,state,1,0.0029498525073746
michelob,anheuser-busch inbev,2018,Unknown,other,o,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,1,0.0009310986964618
michelob,anheuser-busch inbev,2022,bottle caps and rings,other,o,single-layer,5.0,2022-10-04,2022-10-04,1.24,alexandria,virginia,united states of america,north america,outdoor,inland,2958,-77.0470229,38.8051095,city,1,0.0003380662609871
michelob,anheuser-busch inbev,2022,other bottles,other,o,single-layer,5.0,2022-10-04,2022-10-04,1.24,alexandria,virginia,united states of america,north america,outdoor,inland,2958,-77.0470229,38.8051095,city,5,0.0016903313049357
michelob ultra,anheuser-busch inbev,2021,beer container,food packaging,o,multi-layer,75.0,2021-08-28,2021-08-28,8.0,san pedro masahuat,la paz,el salvador,north america,outdoor,coastal,1878,-89.0370716,13.5449831,city,1,0.0005324813631522
mickey,mickey,2018,Unknown,other,o,unsure,90.0,2018-09-15,2018-09-15,3.115933014354067,malibu,california,united states of america,north america,outdoor,coastal,156,-118.689423,34.035591,city,1,0.0064102564102564
mickeys,mickeys,2018,Unknown,other,o,unsure,8.0,2018-09-15,2018-09-15,3.115933014354067,san francisco,california,united states of america,north america,outdoor,coastal,106,122.4194,37.7749,city,2,0.0188679245283019
micormilk,micormilk,2021,spice bottle,food packaging,o,single-layer,16.0,2021-04-24,2021-04-24,3.0,san francisco,california,united states of america,north america,outdoor,freshwater,345,122.4194,37.7749,city,1,0.0028985507246376
micro vials,micro vials,2018,Unknown,other,hdpe,unsure,9.0,2018-09-22,2018-09-22,3.115933014354067,malibu,california,united states of america,north america,outdoor,coastal,84,-118.689423,34.035591,city,1,0.0119047619047619
microsoft,microsoft,2022,beverage bottles,other,pet,multi-layer,10.0,2022-09-29,2022-09-29,0.15,alexandria,virginia,united states of america,north america,outdoor,inland,397,-77.0470229,38.8051095,city,1,0.0025188916876574
mieji america,mieji america,2018,Unknown,other,Unknown,unsure,4.0,2018-09-15,2018-09-15,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,87,-118.191604,33.7690164,city,1,0.0114942528735632
mighty good,unbranded,2022,bottle,food packaging,pet,single-layer,12.0,2022-09-17,2022-09-17,6.0,st. louis,missouri,united states of america,north america,outdoor,freshwater,1657,-90.1910154,38.6280278,city,1,0.0006035003017501
mighty mugs coffee,mighty mugs coffee,2020,plastic cup,food packaging,pet,multi-layer,5.0,2020-09-19,2020-09-19,2.0,redmond,wa,united states of america,north america,outdoor,coastal,228,-122.1238767,47.6694141,city,1,0.0043859649122807
miguelito,"miguelito, miguelito",2020,spicy sugar bottle,food packaging,pet,single-layer,4.0,2020-09-30,2020-09-30,4.0,cuernavaca (acapatzingo),morelos,mexico,north america,outdoor,freshwater,249,-99.0,18.75,state,1,0.0040160642570281
miguelito,"miguelito, miguelito",2020,spicy sugar bottle cap,food packaging,pp,multi-layer,4.0,2020-09-30,2020-09-30,4.0,cuernavaca (acapatzingo),morelos,mexico,north america,outdoor,freshwater,249,-99.0,18.75,state,1,0.0040160642570281
miguelito,"miguelito, miguelito",2021,candy,food packaging,pp,multi-layer,12.0,2021-09-12,2021-09-12,5.0,cuernavaca,morelos,mexico,north america,outdoor,other,286,-99.2342282,18.9218274,city,1,0.0034965034965035
miguelito,"miguelito, miguelito",2022,candy wrapper,food packaging,o,single-layer,11.0,2022-09-03,2022-09-03,3.0,cuernavaca,morelos,mexico,north america,outdoor,freshwater,309,-99.2342282,18.9218274,city,2,0.0064724919093851
miguelito,"miguelito, miguelito",2022,candy wrapper,food packaging,o,unsure,20.0,2022-01-01,2022-01-01,3.0,alvarado,veracruz,mexico,north america,outdoor,coastal,2004,-95.7607957,18.7711218,city,1,0.0004990019960079
mike's,mark anthony international,2018,Unknown,other,o,unsure,13.0,2018-09-09,2018-09-09,3.115933014354067,coney island,Unknown,united states of america,north america,outdoor,coastal,393,-73.9921752747698,40.57580705,city,3,0.0076335877862595
mike's hard lemonade,mark anthony international,2020,plastic alcohol bottle,food packaging,pet,single-layer,10.0,2020-10-03,2020-10-03,3.0,newburyport,massachusetts,united states of america,north america,outdoor,inland,791,-70.8772751,42.8125913,city,2,0.0025284450063211
mike's hard lemonade,mark anthony international,2018,Unknown,other,o,unsure,8.0,2018-09-15,2018-09-15,3.115933014354067,san francisco,california,united states of america,north america,outdoor,coastal,106,122.4194,37.7749,city,1,0.0094339622641509
mike's hard lemonade,mark anthony international,2018,Unknown,other,o,unsure,13.0,2018-09-09,2018-09-09,3.115933014354067,new york,Unknown,united states of america,north america,outdoor,coastal,4463,-73.9497211,40.6526006,city,3,0.0006721935917544
mike's hard lemonade,mark anthony international,2018,Unknown,other,pp,unsure,90.0,2018-09-15,2018-09-15,3.115933014354067,malibu,california,united states of america,north america,outdoor,coastal,156,-118.689423,34.035591,city,1,0.0064102564102564
mike's hard lemonade,mark anthony international,2018,Unknown,other,o,unsure,1.0,2018-09-13,2018-09-13,3.115933014354067,wakulla county florida,Unknown,united states of america,north america,outdoor,coastal,339,-100.445882,39.7837304,state,3,0.0088495575221238
mike's hard lemonade,mark anthony international,2022,other bottles,other,o,single-layer,2.0,2022-09-07,2022-09-07,0.14,chelsea,new york,united states of america,north america,outdoor,inland,20,-74.0015283,40.7464906,city,1,0.05
mike & ike,just born inc,2018,Unknown,other,o,unsure,4.0,2018-09-11,2018-09-11,3.115933014354067,berkeley,Unknown,united states of america,north america,outdoor,inland,82,-122.272863,37.8708393,city,1,0.0121951219512195
mike & ike's,just born,2018,Unknown,other,Unknown,unsure,3.0,2018-09-13,2018-09-13,3.115933014354067,hot springs,sd,united states of america,north america,outdoor,inland,206,-103.474363,43.431646,city,1,0.0048543689320388
mike & ike's,just born,2018,Unknown,other,Unknown,unsure,2.0,2018-09-12,2018-09-12,3.115933014354067,savannah,georgia,united states of america,north america,outdoor,coastal,44,-81.0951271,32.0564572,city,2,0.0454545454545455
mike and ike,just born,2021,candy wrapper,food packaging,pp,single-layer,13.0,2021-09-11,2021-09-12,2.0,amherst,massachusetts,united states of america,north america,outdoor,inland,512,-72.505714,42.3685658,city,1,0.001953125
mikes,mikes,2022,bottle caps and rings,other,o,single-layer,5.0,2022-10-04,2022-10-04,1.24,alexandria,virginia,united states of america,north america,outdoor,inland,2958,-77.0470229,38.8051095,city,4,0.0013522650439486
mikes,mikes,2022,other bottles,other,o,single-layer,5.0,2022-10-04,2022-10-04,1.24,alexandria,virginia,united states of america,north america,outdoor,inland,2958,-77.0470229,38.8051095,city,1,0.0003380662609871
mikes hard lemonade co,mikes hard lemonade co,2019,can,food packaging,o,single-layer,30.0,2019-09-21,2019-09-21,3.115933014354067,st. petersburg,florida,united states of america,north america,outdoor,coastal,160,-82.6695085,27.7703796,city,1,0.00625
mikyway,"mars, incorporated",2021,chocolate bar,food packaging,o,unsure,40.0,2021-09-11,2021-09-11,4.0,los angeles,california,united states of america,north america,outdoor,freshwater,264,-118.0772433,33.8038865,city,1,0.0037878787878787
milams,milams,2021,plastic bag,household products,ldpe,single-layer,50.0,2021-09-04,2021-09-04,3.0,miami,florida,united states of america,north america,outdoor,coastal,423,80.1918,25.7617,city,1,0.0023640661938534
milano,campbell soup company,2021,cookie wrapper,food packaging,o,unsure,13.0,2021-09-11,2021-09-12,2.0,amherst,massachusetts,united states of america,north america,outdoor,inland,512,-72.505714,42.3685658,city,6,0.01171875
milch,"sonrics, weihenstephan",2018,Unknown,other,Unknown,unsure,50.0,2018-09-22,2018-09-22,3.115933014354067,tijuana,Unknown,mexico,north america,outdoor,inland,410,-117.0195295,32.5317397,city,1,0.0024390243902439
milenio,unbranded,2022,tapa de botella,food packaging,pp,single-layer,19.0,2022-05-08,2022-08-08,11.0,quintana roo,mahahual,mexico,north america,outdoor,coastal,1272,-102.0077097,23.6585116,country,1,0.0007861635220125
miles,miles,2020,gin bottle,food packaging,pet,single-layer,24.0,2020-10-14,2020-10-14,2.0,denver,co,united states of america,north america,outdoor,inland,197,-104.984862,39.7392364,city,2,0.0101522842639594
milex,arla foods international,2021,milk bag,food packaging,ldpe,multi-layer,15.0,2021-03-27,2021-03-27,3.0,sandy bay,bay islands/ roatan,honduras,north america,outdoor,coastal,579,-86.5644553,16.3327297,city,1,0.001727115716753
milk,"leyde, milk",2021,milk bag,food packaging,ldpe,single-layer,15.0,2021-03-27,2021-03-27,3.0,sandy bay,bay islands/ roatan,honduras,north america,outdoor,coastal,579,-86.5644553,16.3327297,city,1,0.001727115716753
milk,"leyde, milk",2018,Unknown,other,pet,unsure,10.0,2018-01-15,2018-01-15,3.115933014354067,trelawny,Unknown,jamaica,north america,outdoor,coastal,3597,-77.3947693,18.1850507,state,3,0.0008340283569641
milk 1/2 gallon,lucenne,2018,Unknown,other,hdpe,unsure,9.0,2018-09-22,2018-09-22,3.115933014354067,malibu,california,united states of america,north america,outdoor,coastal,84,-118.689423,34.035591,city,1,0.0119047619047619
milk 2 go,saputo inc.,2018,Unknown,other,hdpe,unsure,25.0,2018-09-15,2018-09-15,3.115933014354067,toronto,ontario,canada,north america,outdoor,inland,638,-79.3839347,43.6534817,city,1,0.0015673981191222
milk bottle sm.,milk bottle sm.,2018,Unknown,other,pet,unsure,3.0,2018-09-11,2018-09-11,3.115933014354067,driggs,id,united states of america,north america,outdoor,inland,1523,-111.110887,43.7231753,city,1,0.0006565988181221
milk to go,saputo inc.,2018,Unknown,other,Unknown,unsure,14.0,2018-09-16,2018-09-16,3.115933014354067,montreal,qc,canada,north america,outdoor,other,383,-73.5698065,45.5031824,city,1,0.0026109660574412
milk way,"mars, incorporated",2018,Unknown,other,Unknown,unsure,25.0,2018-07-28,2018-07-28,3.115933014354067,san diego,california,united states of america,north america,outdoor,coastal,130,-117.1627728,32.7174202,city,1,0.0076923076923076
milkflow,upspring,2021,snack bar,food packaging,pet,single-layer,2.0,2021-04-24,2021-04-24,3.0,vittoria,ontario,canada,north america,outdoor,inland,102,-80.323385,42.7624226,city,1,0.0098039215686274
milky nutty,roshen,2018,Unknown,other,Unknown,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,1,0.0009310986964618
milky way,"mars, incorporated",2021,wrapper,food packaging,o,single-layer,16.0,2021-04-24,2021-04-24,3.0,san francisco,california,united states of america,north america,outdoor,freshwater,345,122.4194,37.7749,city,2,0.0057971014492753
milky way,"mars, incorporated",2021,wrapper,food packaging,o,single-layer,20.0,2021-04-24,2021-04-24,2.0,half moon bay,california,united states of america,north america,outdoor,coastal,239,-122.428586,37.4635519,city,1,0.00418410041841
milky way,"mars, incorporated",2021,wrappers,food packaging,o,single-layer,2.0,2021-04-24,2021-04-24,1.0,mayaguez,mayaguez,puerto rico,north america,outdoor,coastal,18,67.1656,18.2063,other,1,0.0555555555555556
